[20250318 00:45:11] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | {'prompt': '[speed_4]', 'top_P': 0.7, 'top_K': 10, 'temperature': 0.0003, 'repetition_penalty': 1.05, 'max_new_token': 2048, 'min_new_token': 0, 'show_tqdm': True, 'ensure_non_empty': True, 'spk_emb': '蘁淰敥欀妣窌恌榌舝斩巷苪蝁碫媆嚆菏朓偕楂掀徴嘅厁张瑇暝幋汐立垷懖潌词剤战嶁敬聯貤旄誊节碇葊伵葾蟍嗬哻瀧祌懀莂璁臖越其脴捑筟磫葓瑚秲跞刅纶廎茴蓡砚笉欝誥査敁狌剨謭貘豓戗贱嚫煏算嚤窲囥埙礍梶萣墔艏柄誓呔細喜豳譒臡剑芤凕診栛究知趌諿紒矬翗杌昃幒潒曔梤腁搑嗥窆棢攦抶綛惩虶菗晊廂噌岅譨赪焱彀笙蚼矶枓澹塔巻簭蓕芵懜师谉佻筿蒔棢至螳萳弃亠料筵撍串嗍嬦伂炨貎琿蜮请莂跨緸甦溛眎査兰崁悺峀穨噎豧朵倪氾懺妑瞍绮圡肳談掟滑羆匦眎儷撲謐楙塴炕淍妊翻艻百槅猻匀嵫罅贅肼嘮搓慮荎敀藈俞厩泦樼囓維婡觖椂摴译粯嘔琢垳涁菦恇趐樛沑称峗傯裀坋綴葘蔶蛱穇烫劤穨窠康蒍爞覗莮榭裠硽寀薕撵協斅刧楾葎胩往腕葿扏胈栓薢曧瑙檻猭省焪帠浟椠緍易蘩欍尛百怠葖籛嘉涧像其羄蠳褬祪巄涑摯嬾娾襠質燪穝孻蔣疖箨厯蕶萇瓚筌倨矱覲范甪茫曌尞膙襉湭熁愵衖夨微氾彉腒当描爝滓氕殬稁蟺嬉猰坘獶汬觽枸羰睤楜璜瞞倮妥綨搜漽葯粄氢檙螱己宀矠贴篞灢暚涰扚埉勏淚泍稟焟枑媾蠗渦喓糪編槶彼貔莊乃格氕聺嬷涰渝篬每厱赯脦滏巔字岫溘屉亯怔嗢劭疖蔣蓽梱葒禬瑤下粬匸克柘蔜休棑曳爕卦哮瞹珲惑癝庱島烈取姥煶搉妊賌庖蔐灪吚彘睻悊喩庣椾橰箝赡懥夽烝禢犺洠腖讎澗宨膙恼忖覀揟梢伿惂涩帘磘璢庼趁諧腮藪瓵本籺瓢淌杬歬謍亍婢率挥怤傒娭堩謥藂翗嗏涯绣琦籞蚝焾嗲疍椸嚵叕蕳碮毉笀潘堞蠲帰助妈癛姜只蚸仉捇犲媴吂昴洝峺嶌憯俀喒怼譗紬哮嘴啰湲秣琒勎翐誨泩歏椽腰榏嫓汈槉啰祢悞樋柊犄誩擸撲嚳胜縉弿枛澻眘警舙耉埫簇蓕宑袲灡暬挱劎群曔簨耯砢愮蒲擘绱够崔瑍灤戃磋冯疝膔吏蠪璀譤暛勌涄裱欯赥买烿岫槰灌蛦癍糆蠌垮女蘅憁憦禀掞徶仵诟沶泳蔮证墐癡氹愣寞搜橹籵焜抭琑荕愽衱螗觾嬢袛蘑篃綨仂攣幈秙壳疯熘甚沄瞓欮滊睜刌綺瘗癮柆玤榯繌萙綆赓繲諭证狴跻悉瘥畾煡胁桰聎擌藜色丢凃凙砇懡谧瀋晧蟄榭橲讶崞喡悋薶眀欪肇炊姿屈贀责拢妍磐焑嗌倴穾牐牬嶭宽矕畈贋臙浦歁嚶緾砨柑跘唷喵纮菑胶憡籓扟縴援楏萴睸誰榚尠撟薙犊薄仩羊嗹掌侅惮倄熌挤窓惪殀塿腉苬桼掱薼茜賿圇欏腤敽嗰珊扇姥叛晨撡佣被楳喴絷啶嗡毩恩豠虿茁崳甬皫只搿国灩嵫狉俩峠貅宿劏畮婏蟍倵墂碢倌刏羨楰茥腚儹贊扣夽確壍丄崙嘀', 'spk_smp': None, 'txt_smp': None, 'stream_batch': 24, 'stream_speed': 12000, 'pass_first_n_batches': 2}
[20250318 00:45:11] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Finish text normalization: 
[20250318 00:45:11] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | ['大 家 好 ， 我 是 蔡 徐 坤 。 我 练 习 了 两 小 时 半 [uv_break] 终 于 和 大 家 见 面 了 。 我 喜 欢 唱 、 跳 、 rap 、 篮 球 。 然 后 祝 你 明 天 面 试 顺 利 。']
[20250318 00:45:11] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | load lora into gpt: E:\Code\AudioLLM\ChatTTSPlus-master\chattts_plus\checkpoints\lora\a53f9e64-0673-43c4-b17d-68ee56a67de6
[20250318 00:45:12] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Start inference audio code >>>>
[20250318 00:45:21] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Start decode to wavs >>>>
[20250318 00:45:21] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | unload lora !
[20250318 00:45:55] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | speaker_emb is None, random select a speaker!
[20250318 00:45:55] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | speaker embedding is : 蘁淰敥欀妣窌恌榌舝斩巷苪蝁碫媆嚆菏朓偕楂掀徴嘅厁张瑇暝幋汐立垷懖潌词剤战嶁敬聯貤旄誊节碇葊伵葾蟍嗬哻瀧祌懀莂璁臖越其脴捑筟磫葓瑚秲跞刅纶廎茴蓡砚笉欝誥査敁狌剨謭貘豓戗贱嚫煏算嚤窲囥埙礍梶萣墔艏柄誓呔細喜豳譒臡剑芤凕診栛究知趌諿紒矬翗杌昃幒潒曔梤腁搑嗥窆棢攦抶綛惩虶菗晊廂噌岅譨赪焱彀笙蚼矶枓澹塔巻簭蓕芵懜师谉佻筿蒔棢至螳萳弃亠料筵撍串嗍嬦伂炨貎琿蜮请莂跨緸甦溛眎査兰崁悺峀穨噎豧朵倪氾懺妑瞍绮圡肳談掟滑羆匦眎儷撲謐楙塴炕淍妊翻艻百槅猻匀嵫罅贅肼嘮搓慮荎敀藈俞厩泦樼囓維婡觖椂摴译粯嘔琢垳涁菦恇趐樛沑称峗傯裀坋綴葘蔶蛱穇烫劤穨窠康蒍爞覗莮榭裠硽寀薕撵協斅刧楾葎胩往腕葿扏胈栓薢曧瑙檻猭省焪帠浟椠緍易蘩欍尛百怠葖籛嘉涧像其羄蠳褬祪巄涑摯嬾娾襠質燪穝孻蔣疖箨厯蕶萇瓚筌倨矱覲范甪茫曌尞膙襉湭熁愵衖夨微氾彉腒当描爝滓氕殬稁蟺嬉猰坘獶汬觽枸羰睤楜璜瞞倮妥綨搜漽葯粄氢檙螱己宀矠贴篞灢暚涰扚埉勏淚泍稟焟枑媾蠗渦喓糪編槶彼貔莊乃格氕聺嬷涰渝篬每厱赯脦滏巔字岫溘屉亯怔嗢劭疖蔣蓽梱葒禬瑤下粬匸克柘蔜休棑曳爕卦哮瞹珲惑癝庱島烈取姥煶搉妊賌庖蔐灪吚彘睻悊喩庣椾橰箝赡懥夽烝禢犺洠腖讎澗宨膙恼忖覀揟梢伿惂涩帘磘璢庼趁諧腮藪瓵本籺瓢淌杬歬謍亍婢率挥怤傒娭堩謥藂翗嗏涯绣琦籞蚝焾嗲疍椸嚵叕蕳碮毉笀潘堞蠲帰助妈癛姜只蚸仉捇犲媴吂昴洝峺嶌憯俀喒怼譗紬哮嘴啰湲秣琒勎翐誨泩歏椽腰榏嫓汈槉啰祢悞樋柊犄誩擸撲嚳胜縉弿枛澻眘警舙耉埫簇蓕宑袲灡暬挱劎群曔簨耯砢愮蒲擘绱够崔瑍灤戃磋冯疝膔吏蠪璀譤暛勌涄裱欯赥买烿岫槰灌蛦癍糆蠌垮女蘅憁憦禀掞徶仵诟沶泳蔮证墐癡氹愣寞搜橹籵焜抭琑荕愽衱螗觾嬢袛蘑篃綨仂攣幈秙壳疯熘甚沄瞓欮滊睜刌綺瘗癮柆玤榯繌萙綆赓繲諭证狴跻悉瘥畾煡胁桰聎擌藜色丢凃凙砇懡谧瀋晧蟄榭橲讶崞喡悋薶眀欪肇炊姿屈贀责拢妍磐焑嗌倴穾牐牬嶭宽矕畈贋臙浦歁嚶緾砨柑跘唷喵纮菑胶憡籓扟縴援楏萴睸誰榚尠撟薙犊薄仩羊嗹掌侅惮倄熌挤窓惪殀塿腉苬桼掱薼茜賿圇欏腤敽嗰珊扇姥叛晨撡佣被楳喴絷啶嗡毩恩豠虿茁崳甬皫只搿国灩嵫狉俩峠貅宿劏畮婏蟍倵墂碢倌刏羨楰茥腚儹贊扣夽確壍丄崙嘀
[20250318 00:45:55] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | saving speaker emb at: E:\Code\AudioLLM\ChatTTSPlus-master\chattts_plus\pipelines\..\..\results/speakers/1742273155.56688.pt
[20250318 00:45:55] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Params refine text:
[20250318 00:45:55] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | {'prompt': '[oral_2][laugh_0][break_4]', 'top_P': 0.7, 'top_K': 20, 'temperature': 0.3, 'repetition_penalty': 1.0, 'max_new_token': 384, 'min_new_token': 0, 'show_tqdm': True, 'ensure_non_empty': True}
[20250318 00:45:55] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Params infer code:
[20250318 00:45:55] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | {'prompt': '[speed_5]', 'top_P': 0.7, 'top_K': 20, 'temperature': 0.3, 'repetition_penalty': 1.05, 'max_new_token': 2048, 'min_new_token': 0, 'show_tqdm': True, 'ensure_non_empty': True, 'spk_emb': '蘁淰敥欀妣窌恌榌舝斩巷苪蝁碫媆嚆菏朓偕楂掀徴嘅厁张瑇暝幋汐立垷懖潌词剤战嶁敬聯貤旄誊节碇葊伵葾蟍嗬哻瀧祌懀莂璁臖越其脴捑筟磫葓瑚秲跞刅纶廎茴蓡砚笉欝誥査敁狌剨謭貘豓戗贱嚫煏算嚤窲囥埙礍梶萣墔艏柄誓呔細喜豳譒臡剑芤凕診栛究知趌諿紒矬翗杌昃幒潒曔梤腁搑嗥窆棢攦抶綛惩虶菗晊廂噌岅譨赪焱彀笙蚼矶枓澹塔巻簭蓕芵懜师谉佻筿蒔棢至螳萳弃亠料筵撍串嗍嬦伂炨貎琿蜮请莂跨緸甦溛眎査兰崁悺峀穨噎豧朵倪氾懺妑瞍绮圡肳談掟滑羆匦眎儷撲謐楙塴炕淍妊翻艻百槅猻匀嵫罅贅肼嘮搓慮荎敀藈俞厩泦樼囓維婡觖椂摴译粯嘔琢垳涁菦恇趐樛沑称峗傯裀坋綴葘蔶蛱穇烫劤穨窠康蒍爞覗莮榭裠硽寀薕撵協斅刧楾葎胩往腕葿扏胈栓薢曧瑙檻猭省焪帠浟椠緍易蘩欍尛百怠葖籛嘉涧像其羄蠳褬祪巄涑摯嬾娾襠質燪穝孻蔣疖箨厯蕶萇瓚筌倨矱覲范甪茫曌尞膙襉湭熁愵衖夨微氾彉腒当描爝滓氕殬稁蟺嬉猰坘獶汬觽枸羰睤楜璜瞞倮妥綨搜漽葯粄氢檙螱己宀矠贴篞灢暚涰扚埉勏淚泍稟焟枑媾蠗渦喓糪編槶彼貔莊乃格氕聺嬷涰渝篬每厱赯脦滏巔字岫溘屉亯怔嗢劭疖蔣蓽梱葒禬瑤下粬匸克柘蔜休棑曳爕卦哮瞹珲惑癝庱島烈取姥煶搉妊賌庖蔐灪吚彘睻悊喩庣椾橰箝赡懥夽烝禢犺洠腖讎澗宨膙恼忖覀揟梢伿惂涩帘磘璢庼趁諧腮藪瓵本籺瓢淌杬歬謍亍婢率挥怤傒娭堩謥藂翗嗏涯绣琦籞蚝焾嗲疍椸嚵叕蕳碮毉笀潘堞蠲帰助妈癛姜只蚸仉捇犲媴吂昴洝峺嶌憯俀喒怼譗紬哮嘴啰湲秣琒勎翐誨泩歏椽腰榏嫓汈槉啰祢悞樋柊犄誩擸撲嚳胜縉弿枛澻眘警舙耉埫簇蓕宑袲灡暬挱劎群曔簨耯砢愮蒲擘绱够崔瑍灤戃磋冯疝膔吏蠪璀譤暛勌涄裱欯赥买烿岫槰灌蛦癍糆蠌垮女蘅憁憦禀掞徶仵诟沶泳蔮证墐癡氹愣寞搜橹籵焜抭琑荕愽衱螗觾嬢袛蘑篃綨仂攣幈秙壳疯熘甚沄瞓欮滊睜刌綺瘗癮柆玤榯繌萙綆赓繲諭证狴跻悉瘥畾煡胁桰聎擌藜色丢凃凙砇懡谧瀋晧蟄榭橲讶崞喡悋薶眀欪肇炊姿屈贀责拢妍磐焑嗌倴穾牐牬嶭宽矕畈贋臙浦歁嚶緾砨柑跘唷喵纮菑胶憡籓扟縴援楏萴睸誰榚尠撟薙犊薄仩羊嗹掌侅惮倄熌挤窓惪殀塿腉苬桼掱薼茜賿圇欏腤敽嗰珊扇姥叛晨撡佣被楳喴絷啶嗡毩恩豠虿茁崳甬皫只搿国灩嵫狉俩峠貅宿劏畮婏蟍倵墂碢倌刏羨楰茥腚儹贊扣夽確壍丄崙嘀', 'spk_smp': None, 'txt_smp': None, 'stream_batch': 24, 'stream_speed': 12000, 'pass_first_n_batches': 2}
[20250318 00:45:55] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Optimization on text, such as split, merge and so on
[20250318 00:45:55] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Finish text optimization: 
[20250318 00:45:55] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | ['大家好，我是蔡徐坤。我练习了两小时半终于和大家见面了。我喜欢唱、跳、rap、篮球。祝你明天面试顺利。']
[20250318 00:45:55] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Finish text normalization: 
[20250318 00:45:55] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | ['大家好，我是蔡徐坤。我练习了两小时半终于和大家见面了。我喜欢唱、跳、rap、篮球。祝你明天面试顺利。']
[20250318 00:45:55] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Process Text Refinement >>>
[20250318 00:45:56] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Refine text: 
[20250318 00:45:56] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | ['大 家 好 ， 我 是 蔡 徐 坤 。 我 练 习 了 两 小 时 半 [uv_break] 终 于 和 大 家 见 面 了 。 我 喜 欢 唱 、 跳 、 rap 、 篮 球 。 然 后 祝 你 明 天 面 试 顺 利 。']
[20250318 00:45:56] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | speaker_emb is None, random select a speaker!
[20250318 00:45:56] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | speaker embedding is : 蘁淰敕欀剃芠愼厢奝妝狦嶫稄戗杦仗潀敊葚嶌痹厐岝侞僦覰燈嗗曧嶋茓毑亓濜教灻睔枈俇蕾棳歟旹徠祎暦種崭浄沖搃蒏蠘嘟彝砻爂擣槇嚭橴灱俾帒變愓穤仦峘衋滵屯芽跧矾窲獪冯剮湰袯碰贸荇绒灗肁僺戩幰觨荵綥碀謪巷肢奋見讛墸庆槎仈砣岁满袼璉圹覲琨敶姾捑徼繟嚋絅禬提嫃湩毼甡犭唬拇芀珩胊虆磼役螻孷撟菹詆蕁惹翶舺孚窑猂碝篟戙秔偳賘曂漥胒澃眖兟獞旕柏棁豒數榾裂戏磈蓗縵牉侑欫兓箋徘跮氽嚚櫹気紡箈爡荫葑汘纇橛桾肎螫欱巿樺儓绡蠈緸旐硨晊瓝豤并杸噓擮俆忠宔紻緔啊櫔槾嗋詅卙繊沃岱贴獳綶狃衝圩蛏襣蠛燳礪揯薬敪抈岺莆蘟翲摁嗏尊虠氨賈腻摒紨糆喟渣倱窰欧強譁仕淃憬怒欮紬禙槃摲谫璼扎寍燘膊椠詽廪檼拆幍条怄呥朿稛僢儦瀅覫沪質眐盵娖命窵丞壺榉襹刭媏礞赴縖芉薆卶群繯賆昰质瑘笵攗蠏簠蟠娰世藌晏儘笤兽蝵諫勭筐浻櫾桌獂寺航佾移浺薸敏杝嬸哣洧涌燸膩螯帇牮簆訳孤呔肐嬏瑊矮櫭唪嶩漳婬孞禧搣観觘俢戒溜坸蛀啊乯矯嗂吽篘纹潀祋堏碨泭浬唞濭棪恑彻旵罵蒷嚈埋檔衔蘛嵛橥怴触螫寄蕅周徛栶佅个瞈牔耒窟堂庴汊熅侸虏楻殆瞂妚娪懩抴夨燬粢粼螶毲墭矉惈唽蟓剫乊袤畖蜅罕寏仈俼嬧樦距捷澞冒烺笏姭汛炼箉瘀綼効貰悿兑欱呥僃萭建伕國晉惬趻蓵賿娒疎偢虽譕衖蓢褛竑濯椚倠臣诋綡哬弖峬膞歡列襞恍趆虛毓訑旐弸弤贽苳碙抩壎肢岚岁揇时皏疨斬猷苽揰灷渥坟皠攄哊煹嘚篷簷琊榧愾勩漸獳献耐嫺書咤匾棋欩皣紬譌仇痫笹摑厫搈啿缐倡獘蠂舩泭槳晣嫙桇瀧绪娶恹肎蒱簓庎熍媭推抒澢蛽缽揅篨衧尒崆氘貚猼廛螥喀嬁茧昕柆夆洲叨蒞妩挆缐冴贉猁裤起觊祛萈朮熜榬棟繠耂芜濤甄置归嬀刱赜塕蟇弨犟岔弨壑盜薴欏椨汯唤仹燘氘粌咘潢襦櫘濔綎睄蕾撯媶瞁腔丐缫宍橉愢疽廿杘薘垂纴昹媚欁攵糠厮絊斴聚堭敌明盿蔎瑶虋榜膥栲氪巊賧潥清孃瑶亹笙翥貞戣瘂敝著肖賻屣甗瀇璍豎籞臟伯屁壾禮畎柀喊浿紲貙年哈孞纗蛚壕板匀識一磔棫仳紘瑏哐浥忀舥虐剏猄穵蛆袶蕵甪藷物桎团濎聀胭潁苤蜒玼帯竞桱墌蛮濎榍剪袱譧綯簚滒漘焥熼妚嵞绒揳娽摥伮贴耽覭蠰凵严禯庁珐檲蒊柪京穆荅嫓寫漸痀俵爺冫匼纥娠茅帏聣蝲蘃昰劸蝓旖筚埖申赆愩潙常廯冣滷褝冥谫嬣蛅籧狘傄諘腗褕砳源坌犇勣诲盽絻檉激愦蠻侕峁爵婇宱稵窙翚羸一㴃
[20250318 00:45:56] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | saving speaker emb at: E:\Code\AudioLLM\ChatTTSPlus-master\chattts_plus\pipelines\..\..\results/speakers/1742273156.668127.pt
[20250318 00:45:56] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Params refine text:
[20250318 00:45:56] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | {'prompt': '', 'top_P': 0.7, 'top_K': 20, 'temperature': 0.7, 'repetition_penalty': 1.0, 'max_new_token': 384, 'min_new_token': 0, 'show_tqdm': True, 'ensure_non_empty': True}
[20250318 00:45:56] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Params infer code:
[20250318 00:45:56] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | {'prompt': '[speed_4]', 'top_P': 0.7, 'top_K': 10, 'temperature': 0.0003, 'repetition_penalty': 1.05, 'max_new_token': 2048, 'min_new_token': 0, 'show_tqdm': True, 'ensure_non_empty': True, 'spk_emb': '蘁淰敕欀剃芠愼厢奝妝狦嶫稄戗杦仗潀敊葚嶌痹厐岝侞僦覰燈嗗曧嶋茓毑亓濜教灻睔枈俇蕾棳歟旹徠祎暦種崭浄沖搃蒏蠘嘟彝砻爂擣槇嚭橴灱俾帒變愓穤仦峘衋滵屯芽跧矾窲獪冯剮湰袯碰贸荇绒灗肁僺戩幰觨荵綥碀謪巷肢奋見讛墸庆槎仈砣岁满袼璉圹覲琨敶姾捑徼繟嚋絅禬提嫃湩毼甡犭唬拇芀珩胊虆磼役螻孷撟菹詆蕁惹翶舺孚窑猂碝篟戙秔偳賘曂漥胒澃眖兟獞旕柏棁豒數榾裂戏磈蓗縵牉侑欫兓箋徘跮氽嚚櫹気紡箈爡荫葑汘纇橛桾肎螫欱巿樺儓绡蠈緸旐硨晊瓝豤并杸噓擮俆忠宔紻緔啊櫔槾嗋詅卙繊沃岱贴獳綶狃衝圩蛏襣蠛燳礪揯薬敪抈岺莆蘟翲摁嗏尊虠氨賈腻摒紨糆喟渣倱窰欧強譁仕淃憬怒欮紬禙槃摲谫璼扎寍燘膊椠詽廪檼拆幍条怄呥朿稛僢儦瀅覫沪質眐盵娖命窵丞壺榉襹刭媏礞赴縖芉薆卶群繯賆昰质瑘笵攗蠏簠蟠娰世藌晏儘笤兽蝵諫勭筐浻櫾桌獂寺航佾移浺薸敏杝嬸哣洧涌燸膩螯帇牮簆訳孤呔肐嬏瑊矮櫭唪嶩漳婬孞禧搣観觘俢戒溜坸蛀啊乯矯嗂吽篘纹潀祋堏碨泭浬唞濭棪恑彻旵罵蒷嚈埋檔衔蘛嵛橥怴触螫寄蕅周徛栶佅个瞈牔耒窟堂庴汊熅侸虏楻殆瞂妚娪懩抴夨燬粢粼螶毲墭矉惈唽蟓剫乊袤畖蜅罕寏仈俼嬧樦距捷澞冒烺笏姭汛炼箉瘀綼効貰悿兑欱呥僃萭建伕國晉惬趻蓵賿娒疎偢虽譕衖蓢褛竑濯椚倠臣诋綡哬弖峬膞歡列襞恍趆虛毓訑旐弸弤贽苳碙抩壎肢岚岁揇时皏疨斬猷苽揰灷渥坟皠攄哊煹嘚篷簷琊榧愾勩漸獳献耐嫺書咤匾棋欩皣紬譌仇痫笹摑厫搈啿缐倡獘蠂舩泭槳晣嫙桇瀧绪娶恹肎蒱簓庎熍媭推抒澢蛽缽揅篨衧尒崆氘貚猼廛螥喀嬁茧昕柆夆洲叨蒞妩挆缐冴贉猁裤起觊祛萈朮熜榬棟繠耂芜濤甄置归嬀刱赜塕蟇弨犟岔弨壑盜薴欏椨汯唤仹燘氘粌咘潢襦櫘濔綎睄蕾撯媶瞁腔丐缫宍橉愢疽廿杘薘垂纴昹媚欁攵糠厮絊斴聚堭敌明盿蔎瑶虋榜膥栲氪巊賧潥清孃瑶亹笙翥貞戣瘂敝著肖賻屣甗瀇璍豎籞臟伯屁壾禮畎柀喊浿紲貙年哈孞纗蛚壕板匀識一磔棫仳紘瑏哐浥忀舥虐剏猄穵蛆袶蕵甪藷物桎团濎聀胭潁苤蜒玼帯竞桱墌蛮濎榍剪袱譧綯簚滒漘焥熼妚嵞绒揳娽摥伮贴耽覭蠰凵严禯庁珐檲蒊柪京穆荅嫓寫漸痀俵爺冫匼纥娠茅帏聣蝲蘃昰劸蝓旖筚埖申赆愩潙常廯冣滷褝冥谫嬣蛅籧狘傄諘腗褕砳源坌犇勣诲盽絻檉激愦蠻侕峁爵婇宱稵窙翚羸一㴃', 'spk_smp': None, 'txt_smp': None, 'stream_batch': 24, 'stream_speed': 12000, 'pass_first_n_batches': 2}
[20250318 00:45:56] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Finish text normalization: 
[20250318 00:45:56] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | ['大 家 好 ， 我 是 蔡 徐 坤 。 我 练 习 了 两 小 时 半 [uv_break] 终 于 和 大 家 见 面 了 。 我 喜 欢 唱 、 跳 、 rap 、 篮 球 。 然 后 祝 你 明 天 面 试 顺 利 。']
[20250318 00:45:56] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | load lora into gpt: E:\Code\AudioLLM\ChatTTSPlus-master\chattts_plus\checkpoints\lora\a53f9e64-0673-43c4-b17d-68ee56a67de6
[20250318 00:45:57] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Start inference audio code >>>>
[20250318 00:46:02] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Start decode to wavs >>>>
[20250318 00:46:02] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | unload lora !
[20250318 00:46:04] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | speaker_emb is None, random select a speaker!
[20250318 00:46:04] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | speaker embedding is : 蘁淰敥欀妣窌恌榌舝斩巷苪蝁碫媆嚆菏朓偕楂掀徴嘅厁张瑇暝幋汐立垷懖潌词剤战嶁敬聯貤旄誊节碇葊伵葾蟍嗬哻瀧祌懀莂璁臖越其脴捑筟磫葓瑚秲跞刅纶廎茴蓡砚笉欝誥査敁狌剨謭貘豓戗贱嚫煏算嚤窲囥埙礍梶萣墔艏柄誓呔細喜豳譒臡剑芤凕診栛究知趌諿紒矬翗杌昃幒潒曔梤腁搑嗥窆棢攦抶綛惩虶菗晊廂噌岅譨赪焱彀笙蚼矶枓澹塔巻簭蓕芵懜师谉佻筿蒔棢至螳萳弃亠料筵撍串嗍嬦伂炨貎琿蜮请莂跨緸甦溛眎査兰崁悺峀穨噎豧朵倪氾懺妑瞍绮圡肳談掟滑羆匦眎儷撲謐楙塴炕淍妊翻艻百槅猻匀嵫罅贅肼嘮搓慮荎敀藈俞厩泦樼囓維婡觖椂摴译粯嘔琢垳涁菦恇趐樛沑称峗傯裀坋綴葘蔶蛱穇烫劤穨窠康蒍爞覗莮榭裠硽寀薕撵協斅刧楾葎胩往腕葿扏胈栓薢曧瑙檻猭省焪帠浟椠緍易蘩欍尛百怠葖籛嘉涧像其羄蠳褬祪巄涑摯嬾娾襠質燪穝孻蔣疖箨厯蕶萇瓚筌倨矱覲范甪茫曌尞膙襉湭熁愵衖夨微氾彉腒当描爝滓氕殬稁蟺嬉猰坘獶汬觽枸羰睤楜璜瞞倮妥綨搜漽葯粄氢檙螱己宀矠贴篞灢暚涰扚埉勏淚泍稟焟枑媾蠗渦喓糪編槶彼貔莊乃格氕聺嬷涰渝篬每厱赯脦滏巔字岫溘屉亯怔嗢劭疖蔣蓽梱葒禬瑤下粬匸克柘蔜休棑曳爕卦哮瞹珲惑癝庱島烈取姥煶搉妊賌庖蔐灪吚彘睻悊喩庣椾橰箝赡懥夽烝禢犺洠腖讎澗宨膙恼忖覀揟梢伿惂涩帘磘璢庼趁諧腮藪瓵本籺瓢淌杬歬謍亍婢率挥怤傒娭堩謥藂翗嗏涯绣琦籞蚝焾嗲疍椸嚵叕蕳碮毉笀潘堞蠲帰助妈癛姜只蚸仉捇犲媴吂昴洝峺嶌憯俀喒怼譗紬哮嘴啰湲秣琒勎翐誨泩歏椽腰榏嫓汈槉啰祢悞樋柊犄誩擸撲嚳胜縉弿枛澻眘警舙耉埫簇蓕宑袲灡暬挱劎群曔簨耯砢愮蒲擘绱够崔瑍灤戃磋冯疝膔吏蠪璀譤暛勌涄裱欯赥买烿岫槰灌蛦癍糆蠌垮女蘅憁憦禀掞徶仵诟沶泳蔮证墐癡氹愣寞搜橹籵焜抭琑荕愽衱螗觾嬢袛蘑篃綨仂攣幈秙壳疯熘甚沄瞓欮滊睜刌綺瘗癮柆玤榯繌萙綆赓繲諭证狴跻悉瘥畾煡胁桰聎擌藜色丢凃凙砇懡谧瀋晧蟄榭橲讶崞喡悋薶眀欪肇炊姿屈贀责拢妍磐焑嗌倴穾牐牬嶭宽矕畈贋臙浦歁嚶緾砨柑跘唷喵纮菑胶憡籓扟縴援楏萴睸誰榚尠撟薙犊薄仩羊嗹掌侅惮倄熌挤窓惪殀塿腉苬桼掱薼茜賿圇欏腤敽嗰珊扇姥叛晨撡佣被楳喴絷啶嗡毩恩豠虿茁崳甬皫只搿国灩嵫狉俩峠貅宿劏畮婏蟍倵墂碢倌刏羨楰茥腚儹贊扣夽確壍丄崙嘀
[20250318 00:46:04] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | saving speaker emb at: E:\Code\AudioLLM\ChatTTSPlus-master\chattts_plus\pipelines\..\..\results/speakers/1742273164.8973842.pt
[20250318 00:46:04] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Params refine text:
